id:int	labels:label	type	flags:string_array	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment
0	Filesystem	Directory									"xcms"	
1	Filesystem	File									"index.php"	
2	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	8	"xcms/index.php"	
3	Artificial	CFG_FUNC_ENTRY					2				"xcms/index.php"	
4	Artificial	CFG_FUNC_EXIT					2				"xcms/index.php"	
5	AST	AST_STMT_LIST		1		0	2		""			
6	AST	AST_CALL		4		0	2		""			
7	AST	AST_NAME	NAME_NOT_FQ	4		0	2		""			
8	AST	string		4	"define"	0	2		""			
9	AST	AST_ARG_LIST		4		1	2		""			
10	AST	string		4	"XCMS"	0	2		""			
11	AST	AST_BINARY_OP	BINARY_CONCAT	4		1	2		""			
12	AST	AST_CALL		4		0	2		""			
13	AST	AST_NAME	NAME_NOT_FQ	4		0	2		""			
14	AST	string		4	"dirname"	0	2		""			
15	AST	AST_ARG_LIST		4		1	2		""			
16	AST	AST_MAGIC_CONST	MAGIC_FILE	4		0	2		""			
17	AST	AST_CONST		4		1	2		""			
18	AST	AST_NAME	NAME_NOT_FQ	4		0	2		""			
19	AST	string		4	"DIRECTORY_SEPARATOR"	0	2		""			
20	AST	AST_INCLUDE_OR_EVAL	EXEC_REQUIRE	6		1	2		""			
21	AST	AST_BINARY_OP	BINARY_CONCAT	6		0	2		""			
22	AST	AST_CONST		6		0	2		""			
23	AST	AST_NAME	NAME_NOT_FQ	6		0	2		""			
24	AST	string		6	"XCMS"	0	2		""			
25	AST	string		6	"core/xcms.php"	1	2		""			
26	AST	AST_STATIC_CALL		8		2	2		""			
27	AST	AST_NAME	NAME_NOT_FQ	8		0	2		""			
28	AST	string		8	"xcms"	0	2		""			
29	AST	string		8	"run"	1	2		""			
30	AST	AST_ARG_LIST		8		2	2		""			
31	Filesystem	File									"article.model.class.php"	
32	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	5	"xcms/model/user/article.model.class.php"	
33	Artificial	CFG_FUNC_ENTRY					32				"xcms/model/user/article.model.class.php"	
34	Artificial	CFG_FUNC_EXIT					32				"xcms/model/user/article.model.class.php"	
35	AST	AST_STMT_LIST		1		0	32		""			
36	AST	AST_CALL		2		0	32		""			
37	AST	AST_NAME	NAME_NOT_FQ	2		0	32		""			
38	AST	string		2	"var_dump"	0	32		""			
39	AST	AST_ARG_LIST		2		1	32		""			
40	AST	AST_VAR		2		0	32		""			
41	AST	string		2	"_POST"	0	32		""			
42	AST	AST_CLASS		3		1	32		""	4	articleModel	
43	AST	AST_NAME	NAME_NOT_FQ	3		0	32	articleModel	""			
44	AST	string		3	"model"	0	32	articleModel	""			
45	AST	NULL		3		1	32	articleModel	""			
46	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	3		2	32		""	4	"articleModel"	
47	Artificial	CFG_FUNC_ENTRY					46				"articleModel"	
48	Artificial	CFG_FUNC_EXIT					46				"articleModel"	
49	AST	AST_STMT_LIST		3		0	46	articleModel	""			
50	Filesystem	File									"user.model.class.php"	
51	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	12	"xcms/model/user/user.model.class.php"	
52	Artificial	CFG_FUNC_ENTRY					51				"xcms/model/user/user.model.class.php"	
53	Artificial	CFG_FUNC_EXIT					51				"xcms/model/user/user.model.class.php"	
54	AST	AST_STMT_LIST		1		0	51		""			
55	AST	AST_CLASS		2		0	51		""	12	userModel	
56	AST	AST_NAME	NAME_NOT_FQ	2		0	51	userModel	""			
57	AST	string		2	"model"	0	51	userModel	""			
58	AST	NULL		2		1	51	userModel	""			
59	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	2		2	51		""	12	"userModel"	
60	Artificial	CFG_FUNC_ENTRY					59				"userModel"	
61	Artificial	CFG_FUNC_EXIT					59				"userModel"	
62	AST	AST_STMT_LIST		2		0	59	userModel	""			
63	AST	AST_PROP_DECL	MODIFIER_PROTECTED	5		0	59	userModel	""			
64	AST	AST_PROP_ELEM		5		0	59	userModel	""			
65	AST	string		5	"table_name"	0	59	userModel	""			
66	AST	string		5	"user"	1	59	userModel	""			
67	AST	AST_METHOD	MODIFIER_PUBLIC	7		1	59	userModel	""	10	__construct	
68	Artificial	CFG_FUNC_ENTRY					67	userModel	""		"__construct"	
69	Artificial	CFG_FUNC_EXIT					67	userModel	""		"__construct"	
70	AST	AST_PARAM_LIST		7		0	67	userModel	""			
71	AST	NULL		7		1	67	userModel	""			
72	AST	AST_STMT_LIST		8		2	67	userModel	""			
73	AST	AST_STATIC_CALL		9		0	67	userModel	""			
74	AST	AST_NAME	NAME_NOT_FQ	9		0	67	userModel	""			
75	AST	string		9	"parent"	0	67	userModel	""			
76	AST	string		9	"__construct"	1	67	userModel	""			
77	AST	AST_ARG_LIST		9		2	67	userModel	""			
78	AST	NULL		7		3	67	userModel	""			
79	Filesystem	Directory									"user"	
80	Filesystem	Directory									"model"	
81	Filesystem	File									"xcms.php"	
82	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	68	"xcms/core/xcms.php"	
83	Artificial	CFG_FUNC_ENTRY					82				"xcms/core/xcms.php"	
84	Artificial	CFG_FUNC_EXIT					82				"xcms/core/xcms.php"	
85	AST	AST_STMT_LIST		1		0	82		""			
86	AST	AST_CALL		3		0	82		""			
87	AST	AST_NAME	NAME_NOT_FQ	3		0	82		""			
88	AST	string		3	"define"	0	82		""			
89	AST	AST_ARG_LIST		3		1	82		""			
90	AST	string		3	"IN_XCMS"	0	82		""			
91	AST	AST_CONST		3		1	82		""			
92	AST	AST_NAME	NAME_NOT_FQ	3		0	82		""			
93	AST	string		3	"true"	0	82		""			
94	AST	AST_CALL		7		1	82		""			
95	AST	AST_NAME	NAME_NOT_FQ	7		0	82		""			
96	AST	string		7	"define"	0	82		""			
97	AST	AST_ARG_LIST		7		1	82		""			
98	AST	string		7	"DATA_DIR"	0	82		""			
99	AST	AST_BINARY_OP	BINARY_CONCAT	7		1	82		""			
100	AST	AST_CONST		7		0	82		""			
101	AST	AST_NAME	NAME_NOT_FQ	7		0	82		""			
102	AST	string		7	"XCMS"	0	82		""			
103	AST	string		7	"data/"	1	82		""			
104	AST	AST_CALL		8		2	82		""			
105	AST	AST_NAME	NAME_NOT_FQ	8		0	82		""			
106	AST	string		8	"define"	0	82		""			
107	AST	AST_ARG_LIST		8		1	82		""			
108	AST	string		8	"TEMPLATE_DIR"	0	82		""			
109	AST	AST_BINARY_OP	BINARY_CONCAT	8		1	82		""			
110	AST	AST_CONST		8		0	82		""			
111	AST	AST_NAME	NAME_NOT_FQ	8		0	82		""			
112	AST	string		8	"XCMS"	0	82		""			
113	AST	string		8	"template/"	1	82		""			
114	AST	AST_CALL		9		3	82		""			
115	AST	AST_NAME	NAME_NOT_FQ	9		0	82		""			
116	AST	string		9	"define"	0	82		""			
117	AST	AST_ARG_LIST		9		1	82		""			
118	AST	string		9	"LIBRARY_DIR"	0	82		""			
119	AST	AST_BINARY_OP	BINARY_CONCAT	9		1	82		""			
120	AST	AST_CONST		9		0	82		""			
121	AST	AST_NAME	NAME_NOT_FQ	9		0	82		""			
122	AST	string		9	"XCMS"	0	82		""			
123	AST	string		9	"core/library/"	1	82		""			
124	AST	AST_CALL		10		4	82		""			
125	AST	AST_NAME	NAME_NOT_FQ	10		0	82		""			
126	AST	string		10	"define"	0	82		""			
127	AST	AST_ARG_LIST		10		1	82		""			
128	AST	string		10	"USER_CONTROLLER_DIR"	0	82		""			
129	AST	AST_BINARY_OP	BINARY_CONCAT	10		1	82		""			
130	AST	AST_CONST		10		0	82		""			
131	AST	AST_NAME	NAME_NOT_FQ	10		0	82		""			
132	AST	string		10	"XCMS"	0	82		""			
133	AST	string		10	"controller/user/"	1	82		""			
134	AST	AST_CALL		11		5	82		""			
135	AST	AST_NAME	NAME_NOT_FQ	11		0	82		""			
136	AST	string		11	"define"	0	82		""			
137	AST	AST_ARG_LIST		11		1	82		""			
138	AST	string		11	"USER_MODEL_DIR"	0	82		""			
139	AST	AST_BINARY_OP	BINARY_CONCAT	11		1	82		""			
140	AST	AST_CONST		11		0	82		""			
141	AST	AST_NAME	NAME_NOT_FQ	11		0	82		""			
142	AST	string		11	"XCMS"	0	82		""			
143	AST	string		11	"model/user/"	1	82		""			
144	AST	AST_CLASS		17		6	82		""	68	xcms	"/**\n * Class xcms\n */"
145	AST	NULL		17		0	82	xcms	""			
146	AST	NULL		17		1	82	xcms	""			
147	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	17		2	82		""	68	"xcms"	
148	Artificial	CFG_FUNC_ENTRY					147				"xcms"	
149	Artificial	CFG_FUNC_EXIT					147				"xcms"	
150	AST	AST_STMT_LIST		17		0	147	xcms	""			
151	AST	AST_METHOD	MODIFIER_PRIVATE,MODIFIER_STATIC	19		0	147	xcms	""	24	init	
152	Artificial	CFG_FUNC_ENTRY					151	xcms	""		"init"	
153	Artificial	CFG_FUNC_EXIT					151	xcms	""		"init"	
154	AST	AST_PARAM_LIST		19		0	151	xcms	""			
155	AST	NULL		19		1	151	xcms	""			
156	AST	AST_STMT_LIST		19		2	151	xcms	""			
157	AST	AST_INCLUDE_OR_EVAL	EXEC_REQUIRE_ONCE	21		0	151	xcms	""			
158	AST	AST_BINARY_OP	BINARY_CONCAT	21		0	151	xcms	""			
159	AST	AST_CONST		21		0	151	xcms	""			
160	AST	AST_NAME	NAME_NOT_FQ	21		0	151	xcms	""			
161	AST	string		21	"LIBRARY_DIR"	0	151	xcms	""			
162	AST	string		21	"base.class.php"	1	151	xcms	""			
163	AST	AST_INCLUDE_OR_EVAL	EXEC_REQUIRE_ONCE	23		1	151	xcms	""			
164	AST	string		23	"common.php"	0	151	xcms	""			
165	AST	NULL		19		3	151	xcms	""			
166	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	26		1	147	xcms	""	53	run	
167	Artificial	CFG_FUNC_ENTRY					166	xcms	""		"run"	
168	Artificial	CFG_FUNC_EXIT					166	xcms	""		"run"	
169	AST	AST_PARAM_LIST		26		0	166	xcms	""			
170	AST	NULL		26		1	166	xcms	""			
171	AST	AST_STMT_LIST		26		2	166	xcms	""			
172	AST	AST_STATIC_CALL		27		0	166	xcms	""			
173	AST	AST_NAME	NAME_NOT_FQ	27		0	166	xcms	""			
174	AST	string		27	"self"	0	166	xcms	""			
175	AST	string		27	"init"	1	166	xcms	""			
176	AST	AST_ARG_LIST		27		2	166	xcms	""			
177	AST	AST_ASSIGN		29		1	166	xcms	""			
178	AST	AST_VAR		29		0	166	xcms	""			
179	AST	string		29	"controller"	0	166	xcms	""			
180	AST	AST_CALL		29		1	166	xcms	""			
181	AST	AST_NAME	NAME_NOT_FQ	29		0	166	xcms	""			
182	AST	string		29	"trim"	0	166	xcms	""			
183	AST	AST_ARG_LIST		29		1	166	xcms	""			
184	AST	AST_CONDITIONAL		29		0	166	xcms	""			
185	AST	AST_ISSET		29		0	166	xcms	""			
186	AST	AST_DIM		29		0	166	xcms	""			
187	AST	AST_VAR		29		0	166	xcms	""			
188	AST	string		29	"_GET"	0	166	xcms	""			
189	AST	string		29	"c"	1	166	xcms	""			
190	AST	AST_DIM		29		1	166	xcms	""			
191	AST	AST_VAR		29		0	166	xcms	""			
192	AST	string		29	"_GET"	0	166	xcms	""			
193	AST	string		29	"c"	1	166	xcms	""			
194	AST	string		29	"index"	2	166	xcms	""			
195	AST	AST_ASSIGN		30		2	166	xcms	""			
196	AST	AST_VAR		30		0	166	xcms	""			
197	AST	string		30	"action"	0	166	xcms	""			
198	AST	AST_CALL		30		1	166	xcms	""			
199	AST	AST_NAME	NAME_NOT_FQ	30		0	166	xcms	""			
200	AST	string		30	"trim"	0	166	xcms	""			
201	AST	AST_ARG_LIST		30		1	166	xcms	""			
202	AST	AST_CONDITIONAL		30		0	166	xcms	""			
203	AST	AST_ISSET		30		0	166	xcms	""			
204	AST	AST_DIM		30		0	166	xcms	""			
205	AST	AST_VAR		30		0	166	xcms	""			
206	AST	string		30	"_GET"	0	166	xcms	""			
207	AST	string		30	"a"	1	166	xcms	""			
208	AST	AST_DIM		30		1	166	xcms	""			
209	AST	AST_VAR		30		0	166	xcms	""			
210	AST	string		30	"_GET"	0	166	xcms	""			
211	AST	string		30	"a"	1	166	xcms	""			
212	AST	string		30	"index"	2	166	xcms	""			
213	AST	AST_IF		32		3	166	xcms	""			
214	AST	AST_IF_ELEM		32		0	166	xcms	""			
215	AST	AST_CALL		32		0	166	xcms	""			
216	AST	AST_NAME	NAME_NOT_FQ	32		0	166	xcms	""			
217	AST	string		32	"is_file"	0	166	xcms	""			
218	AST	AST_ARG_LIST		32		1	166	xcms	""			
219	AST	AST_BINARY_OP	BINARY_CONCAT	32		0	166	xcms	""			
220	AST	AST_BINARY_OP	BINARY_CONCAT	32		0	166	xcms	""			
221	AST	AST_CONST		32		0	166	xcms	""			
222	AST	AST_NAME	NAME_NOT_FQ	32		0	166	xcms	""			
223	AST	string		32	"USER_CONTROLLER_DIR"	0	166	xcms	""			
224	AST	AST_VAR		32		1	166	xcms	""			
225	AST	string		32	"controller"	0	166	xcms	""			
226	AST	string		32	".class.php"	1	166	xcms	""			
227	AST	AST_STMT_LIST		33		1	166	xcms	""			
228	AST	AST_INCLUDE_OR_EVAL	EXEC_INCLUDE	34		0	166	xcms	""			
229	AST	AST_BINARY_OP	BINARY_CONCAT	34		0	166	xcms	""			
230	AST	AST_BINARY_OP	BINARY_CONCAT	34		0	166	xcms	""			
231	AST	AST_CONST		34		0	166	xcms	""			
232	AST	AST_NAME	NAME_NOT_FQ	34		0	166	xcms	""			
233	AST	string		34	"USER_CONTROLLER_DIR"	0	166	xcms	""			
234	AST	AST_VAR		34		1	166	xcms	""			
235	AST	string		34	"controller"	0	166	xcms	""			
236	AST	string		34	".class.php"	1	166	xcms	""			
237	AST	AST_ASSIGN		35		1	166	xcms	""			
238	AST	AST_VAR		35		0	166	xcms	""			
239	AST	string		35	"object"	0	166	xcms	""			
240	AST	AST_NEW		35		1	166	xcms	""			
241	AST	AST_VAR		35		0	166	xcms	""			
242	AST	string		35	"controller"	0	166	xcms	""			
243	AST	AST_ARG_LIST		35		1	166	xcms	""			
244	AST	AST_IF		36		2	166	xcms	""			
245	AST	AST_IF_ELEM		36		0	166	xcms	""			
246	AST	AST_CALL		36		0	166	xcms	""			
247	AST	AST_NAME	NAME_NOT_FQ	36		0	166	xcms	""			
248	AST	string		36	"method_exists"	0	166	xcms	""			
249	AST	AST_ARG_LIST		36		1	166	xcms	""			
250	AST	AST_VAR		36		0	166	xcms	""			
251	AST	string		36	"controller"	0	166	xcms	""			
252	AST	AST_BINARY_OP	BINARY_CONCAT	36		1	166	xcms	""			
253	AST	AST_VAR		36		0	166	xcms	""			
254	AST	string		36	"action"	0	166	xcms	""			
255	AST	string		36	"Action"	1	166	xcms	""			
256	AST	AST_STMT_LIST		37		1	166	xcms	""			
257	AST	AST_ASSIGN		40		0	166	xcms	""			
258	AST	AST_VAR		40		0	166	xcms	""			
259	AST	string		40	"action"	0	166	xcms	""			
260	AST	AST_BINARY_OP	BINARY_CONCAT	40		1	166	xcms	""			
261	AST	AST_VAR		40		0	166	xcms	""			
262	AST	string		40	"action"	0	166	xcms	""			
263	AST	string		40	"Action"	1	166	xcms	""			
264	AST	AST_METHOD_CALL		41		1	166	xcms	""			
265	AST	AST_VAR		41		0	166	xcms	""			
266	AST	string		41	"object"	0	166	xcms	""			
267	AST	AST_VAR		41		1	166	xcms	""			
268	AST	string		41	"action"	0	166	xcms	""			
269	AST	AST_ARG_LIST		41		2	166	xcms	""			
270	AST	AST_IF_ELEM		44		1	166	xcms	""			
271	AST	NULL		44		0	166	xcms	""			
272	AST	AST_STMT_LIST		44		1	166	xcms	""			
273	AST	AST_EXIT		45		0	166	xcms	""			
274	AST	string		45	"xcms: Action not found"	0	166	xcms	""			
275	AST	AST_IF_ELEM		49		1	166	xcms	""			
276	AST	NULL		49		0	166	xcms	""			
277	AST	AST_STMT_LIST		49		1	166	xcms	""			
278	AST	AST_ECHO		50		0	166	xcms	""			
279	AST	AST_VAR		50		0	166	xcms	""			
280	AST	string		50	"controller"	0	166	xcms	""			
281	AST	AST_EXIT		51		1	166	xcms	""			
282	AST	string		51	"xcms: Controller not found"	0	166	xcms	""			
283	AST	NULL		26		3	166	xcms	""			
284	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	55		2	147	xcms	""	67	loadConfig	
285	Artificial	CFG_FUNC_ENTRY					284	xcms	""		"loadConfig"	
286	Artificial	CFG_FUNC_EXIT					284	xcms	""		"loadConfig"	
287	AST	AST_PARAM_LIST		55		0	284	xcms	""			
288	AST	AST_PARAM		55		0	284	xcms	""			
289	AST	NULL		55		0	284	xcms	""			
290	AST	string		55	"filename"	1	284	xcms	""			
291	AST	string		55	"common"	2	284	xcms	""			
292	AST	NULL		55		1	284	xcms	""			
293	AST	AST_STMT_LIST		55		2	284	xcms	""			
294	AST	AST_ASSIGN		56		0	284	xcms	""			
295	AST	AST_VAR		56		0	284	xcms	""			
296	AST	string		56	"config_file_path"	0	284	xcms	""			
297	AST	AST_BINARY_OP	BINARY_CONCAT	56		1	284	xcms	""			
298	AST	AST_BINARY_OP	BINARY_CONCAT	56		0	284	xcms	""			
299	AST	AST_BINARY_OP	BINARY_CONCAT	56		0	284	xcms	""			
300	AST	AST_CONST		56		0	284	xcms	""			
301	AST	AST_NAME	NAME_NOT_FQ	56		0	284	xcms	""			
302	AST	string		56	"DATA_DIR"	0	284	xcms	""			
303	AST	string		56	"config/"	1	284	xcms	""			
304	AST	AST_VAR		56		1	284	xcms	""			
305	AST	string		56	"filename"	0	284	xcms	""			
306	AST	string		56	".config.php"	1	284	xcms	""			
307	AST	AST_IF		57		1	284	xcms	""			
308	AST	AST_IF_ELEM		57		0	284	xcms	""			
309	AST	AST_CALL		57		0	284	xcms	""			
310	AST	AST_NAME	NAME_NOT_FQ	57		0	284	xcms	""			
311	AST	string		57	"is_file"	0	284	xcms	""			
312	AST	AST_ARG_LIST		57		1	284	xcms	""			
313	AST	AST_VAR		57		0	284	xcms	""			
314	AST	string		57	"config_file_path"	0	284	xcms	""			
315	AST	AST_STMT_LIST		58		1	284	xcms	""			
316	AST	AST_ASSIGN		59		0	284	xcms	""			
317	AST	AST_VAR		59		0	284	xcms	""			
318	AST	string		59	"config"	0	284	xcms	""			
319	AST	AST_INCLUDE_OR_EVAL	EXEC_INCLUDE	59		1	284	xcms	""			
320	AST	AST_VAR		59		0	284	xcms	""			
321	AST	string		59	"config_file_path"	0	284	xcms	""			
322	AST	AST_RETURN		60		1	284	xcms	""			
323	AST	AST_VAR		60		0	284	xcms	""			
324	AST	string		60	"config"	0	284	xcms	""			
325	AST	AST_IF_ELEM		63		1	284	xcms	""			
326	AST	NULL		63		0	284	xcms	""			
327	AST	AST_STMT_LIST		63		1	284	xcms	""			
328	AST	AST_RETURN		64		0	284	xcms	""			
329	AST	AST_CONST		64		0	284	xcms	""			
330	AST	AST_NAME	NAME_NOT_FQ	64		0	284	xcms	""			
331	AST	string		64	"null"	0	284	xcms	""			
332	AST	NULL		55		3	284	xcms	""			
333	Filesystem	File									"common.php"	
334	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	17	"xcms/core/common.php"	
335	Artificial	CFG_FUNC_ENTRY					334				"xcms/core/common.php"	
336	Artificial	CFG_FUNC_EXIT					334				"xcms/core/common.php"	
337	AST	AST_STMT_LIST		1		0	334		""			
338	AST	AST_FUNC_DECL		7		0	334		""	17	_after	"/** gain content after the $flag from $string\n    * @param $string\n    * @param $flag\n    * @return bool|false|string\n    */"
339	Artificial	CFG_FUNC_ENTRY					338		""		"_after"	
340	Artificial	CFG_FUNC_EXIT					338		""		"_after"	
341	AST	AST_PARAM_LIST		7		0	338		""			
342	AST	AST_PARAM		7		0	338		""			
343	AST	NULL		7		0	338		""			
344	AST	string		7	"string"	1	338		""			
345	AST	NULL		7		2	338		""			
346	AST	AST_PARAM		7		1	338		""			
347	AST	NULL		7		0	338		""			
348	AST	string		7	"flag"	1	338		""			
349	AST	NULL		7		2	338		""			
350	AST	NULL		7		1	338		""			
351	AST	AST_STMT_LIST		7		2	338		""			
352	AST	AST_IF		9		0	338		""			
353	AST	AST_IF_ELEM		9		0	338		""			
354	AST	AST_UNARY_OP	UNARY_BOOL_NOT	9		0	338		""			
355	AST	AST_CALL		9		0	338		""			
356	AST	AST_NAME	NAME_NOT_FQ	9		0	338		""			
357	AST	string		9	"is_bool"	0	338		""			
358	AST	AST_ARG_LIST		9		1	338		""			
359	AST	AST_CALL		9		0	338		""			
360	AST	AST_NAME	NAME_NOT_FQ	9		0	338		""			
361	AST	string		9	"strpos"	0	338		""			
362	AST	AST_ARG_LIST		9		1	338		""			
363	AST	AST_VAR		9		0	338		""			
364	AST	string		9	"string"	0	338		""			
365	AST	AST_VAR		9		1	338		""			
366	AST	string		9	"flag"	0	338		""			
367	AST	AST_STMT_LIST		10		1	338		""			
368	AST	AST_RETURN		11		0	338		""			
369	AST	AST_CALL		11		0	338		""			
370	AST	AST_NAME	NAME_NOT_FQ	11		0	338		""			
371	AST	string		11	"substr"	0	338		""			
372	AST	AST_ARG_LIST		11		1	338		""			
373	AST	AST_VAR		11		0	338		""			
374	AST	string		11	"string"	0	338		""			
375	AST	AST_BINARY_OP	BINARY_ADD	11		1	338		""			
376	AST	AST_CALL		11		0	338		""			
377	AST	AST_NAME	NAME_NOT_FQ	11		0	338		""			
378	AST	string		11	"strpos"	0	338		""			
379	AST	AST_ARG_LIST		11		1	338		""			
380	AST	AST_VAR		11		0	338		""			
381	AST	string		11	"string"	0	338		""			
382	AST	AST_VAR		11		1	338		""			
383	AST	string		11	"flag"	0	338		""			
384	AST	AST_CALL		11		1	338		""			
385	AST	AST_NAME	NAME_NOT_FQ	11		0	338		""			
386	AST	string		11	"strlen"	0	338		""			
387	AST	AST_ARG_LIST		11		1	338		""			
388	AST	AST_VAR		11		0	338		""			
389	AST	string		11	"flag"	0	338		""			
390	AST	AST_IF_ELEM		14		1	338		""			
391	AST	NULL		14		0	338		""			
392	AST	AST_STMT_LIST		14		1	338		""			
393	AST	AST_RETURN		15		0	338		""			
394	AST	AST_CONST		15		0	338		""			
395	AST	AST_NAME	NAME_NOT_FQ	15		0	338		""			
396	AST	string		15	"false"	0	338		""			
397	AST	NULL		7		3	338		""			
398	Filesystem	File									"session.class.php"	
399	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	75	"xcms/core/library/session.class.php"	
400	Artificial	CFG_FUNC_ENTRY					399				"xcms/core/library/session.class.php"	
401	Artificial	CFG_FUNC_EXIT					399				"xcms/core/library/session.class.php"	
402	AST	AST_STMT_LIST		1		0	399		""			
403	AST	AST_CLASS		3		0	399		""	75	session	
404	AST	NULL		3		0	399	session	""			
405	AST	NULL		3		1	399	session	""			
406	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	3		2	399		""	75	"session"	
407	Artificial	CFG_FUNC_ENTRY					406				"session"	
408	Artificial	CFG_FUNC_EXIT					406				"session"	
409	AST	AST_STMT_LIST		3		0	406	session	""			
410	AST	AST_PROP_DECL	MODIFIER_PROTECTED,MODIFIER_STATIC	5		0	406	session	""			
411	AST	AST_PROP_ELEM		5		0	406	session	""			
412	AST	string		5	"_start"	0	406	session	""			
413	AST	AST_CONST		5		1	406	session	""			
414	AST	AST_NAME	NAME_NOT_FQ	5		0	406	session	""			
415	AST	string		5	"false"	0	406	session	""			
416	AST	AST_METHOD	MODIFIER_PUBLIC	7		1	406	session	""	10	__construct	
417	Artificial	CFG_FUNC_ENTRY					416	session	""		"__construct"	
418	Artificial	CFG_FUNC_EXIT					416	session	""		"__construct"	
419	AST	AST_PARAM_LIST		7		0	416	session	""			
420	AST	NULL		7		1	416	session	""			
421	AST	AST_STMT_LIST		7		2	416	session	""			
422	AST	AST_METHOD_CALL		8		0	416	session	""			
423	AST	AST_VAR		8		0	416	session	""			
424	AST	string		8	"this"	0	416	session	""			
425	AST	string		8	"start"	1	416	session	""			
426	AST	AST_ARG_LIST		8		2	416	session	""			
427	AST	AST_RETURN		9		1	416	session	""			
428	AST	AST_CONST		9		0	416	session	""			
429	AST	AST_NAME	NAME_NOT_FQ	9		0	416	session	""			
430	AST	string		9	"true"	0	416	session	""			
431	AST	NULL		7		3	416	session	""			
432	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	12		2	406	session	""	20	start	
433	Artificial	CFG_FUNC_ENTRY					432	session	""		"start"	
434	Artificial	CFG_FUNC_EXIT					432	session	""		"start"	
435	AST	AST_PARAM_LIST		12		0	432	session	""			
436	AST	NULL		12		1	432	session	""			
437	AST	AST_STMT_LIST		12		2	432	session	""			
438	AST	AST_IF		13		0	432	session	""			
439	AST	AST_IF_ELEM		13		0	432	session	""			
440	AST	AST_BINARY_OP	BINARY_IS_IDENTICAL	13		0	432	session	""			
441	AST	AST_STATIC_PROP		13		0	432	session	""			
442	AST	AST_NAME	NAME_NOT_FQ	13		0	432	session	""			
443	AST	string		13	"self"	0	432	session	""			
444	AST	string		13	"_start"	1	432	session	""			
445	AST	AST_CONST		13		1	432	session	""			
446	AST	AST_NAME	NAME_NOT_FQ	13		0	432	session	""			
447	AST	string		13	"true"	0	432	session	""			
448	AST	AST_STMT_LIST		14		1	432	session	""			
449	AST	AST_RETURN		15		0	432	session	""			
450	AST	AST_CONST		15		0	432	session	""			
451	AST	AST_NAME	NAME_NOT_FQ	15		0	432	session	""			
452	AST	string		15	"true"	0	432	session	""			
453	AST	AST_CALL		17		1	432	session	""			
454	AST	AST_NAME	NAME_NOT_FQ	17		0	432	session	""			
455	AST	string		17	"session_start"	0	432	session	""			
456	AST	AST_ARG_LIST		17		1	432	session	""			
457	AST	AST_LABEL		18		2	432	session	""			
458	AST	string		18	"self"	0	432	session	""			
459	AST	AST_ASSIGN		18		3	432	session	""			
460	AST	AST_VAR		18		0	432	session	""			
461	AST	string		18	"_start"	0	432	session	""			
462	AST	AST_CONST		18		1	432	session	""			
463	AST	AST_NAME	NAME_NOT_FQ	18		0	432	session	""			
464	AST	string		18	"false"	0	432	session	""			
465	AST	AST_RETURN		19		4	432	session	""			
466	AST	AST_CONST		19		0	432	session	""			
467	AST	AST_NAME	NAME_NOT_FQ	19		0	432	session	""			
468	AST	string		19	"true"	0	432	session	""			
469	AST	NULL		12		3	432	session	""			
470	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	22		3	406	session	""	34	set	
471	Artificial	CFG_FUNC_ENTRY					470	session	""		"set"	
472	Artificial	CFG_FUNC_EXIT					470	session	""		"set"	
473	AST	AST_PARAM_LIST		22		0	470	session	""			
474	AST	AST_PARAM		22		0	470	session	""			
475	AST	NULL		22		0	470	session	""			
476	AST	string		22	"key"	1	470	session	""			
477	AST	NULL		22		2	470	session	""			
478	AST	AST_PARAM		22		1	470	session	""			
479	AST	NULL		22		0	470	session	""			
480	AST	string		22	"value"	1	470	session	""			
481	AST	AST_CONST		22		2	470	session	""			
482	AST	AST_NAME	NAME_NOT_FQ	22		0	470	session	""			
483	AST	string		22	"null"	0	470	session	""			
484	AST	NULL		22		1	470	session	""			
485	AST	AST_STMT_LIST		22		2	470	session	""			
486	AST	AST_IF		23		0	470	session	""			
487	AST	AST_IF_ELEM		23		0	470	session	""			
488	AST	AST_UNARY_OP	UNARY_BOOL_NOT	23		0	470	session	""			
489	AST	AST_VAR		23		0	470	session	""			
490	AST	string		23	"key"	0	470	session	""			
491	AST	AST_STMT_LIST		24		1	470	session	""			
492	AST	AST_RETURN		25		0	470	session	""			
493	AST	AST_CONST		25		0	470	session	""			
494	AST	AST_NAME	NAME_NOT_FQ	25		0	470	session	""			
